939.0	0.0
889.0	0.0
839.0	0.0
789.0	0.0
739.0	0.0
689.0	0.0
639.0	0.0
589.0	0.0
579.0	0.0
578.5	0.0
578.0	0.0
577.5	0.0
577.0	0.0
576.5	0.0
576.0	0.0
575.5	0.0
575.0	0.0
574.5	0.0
574.0	0.0
573.5	0.0
573.0	0.0
572.5	0.0
572.0	0.0
571.5	0.0
571.0	0.0
570.5	0.0
570.0	0.0
569.5	0.0
569.0	0.0
568.5	0.0
568.0	0.0
567.5	0.0
567.0	0.0
566.5	0.0
566.0	0.0
565.5	0.0
565.0	0.0
564.5	0.0
564.0	6.43354E-05
563.5	0.00011941
563.0	0.000279387
562.5	0.000555881
562.0	0.000759971
561.5	0.001047969
561.0	0.001621777
560.5	0.001703909
560.0	0.002305935
559.5	0.002551474
559.0	0.003049599
558.5	0.003563642
558.0	0.004163109
557.5	0.00528896
557.0	0.006261298
556.5	0.007898828
556.0	0.009933549
555.5	0.012917993
555.0	0.017327335
554.5	0.023581933
554.0	0.033991482
553.5	0.050174009
553.0	0.080235034
552.5	0.132896915
552.0	0.247603327
551.5	0.481123865
551.0	1.095686197
550.5	2.501760721
550.0	6.246823311
549.5	13.48494148
549.0	26.42729187
548.5	43.09249115
548.0	62.091362
547.5	77.60063171
547.0	89.0255127
546.5	94.61688232
546.0	96.90872955
545.5	97.62181854
545.0	97.99251556
544.5	98.16493988
544.0	98.21073914
543.5	98.07656097
543.0	97.69834137
542.5	97.38716125
542.0	97.23799896
541.5	97.46869659
541.0	97.91521454
540.5	98.3527298
540.0	98.68089294
539.5	98.69996643
539.0	98.54132843
538.5	98.47373199
538.0	98.37898254
537.5	98.50579834
537.0	98.55931091
536.5	98.67680359
536.0	98.66892242
535.5	98.64427948
535.0	98.56304169
534.5	98.61775208
534.0	98.77819061
533.5	98.83448792
533.0	98.83494568
532.5	98.72386932
532.0	98.53430176
531.5	98.29555511
531.0	98.22640228
530.5	98.18994141
530.0	98.38076019
529.5	98.54682922
529.0	98.55721283
528.5	98.43578339
528.0	98.21685791
527.5	98.00533295
527.0	97.87428284
526.5	97.89450836
526.0	98.13887787
525.5	98.42808533
525.0	98.66482544
524.5	98.63148499
524.0	98.44249725
523.5	98.07167053
523.0	97.75734711
522.5	97.54763031
522.0	97.49246979
521.5	97.6859436
521.0	97.8844223
520.5	98.0955658
520.0	98.30810547
519.5	98.35707855
519.0	98.35236359
518.5	98.23901367
518.0	98.26113892
517.5	98.31848145
517.0	98.41527557
516.5	98.5061264
516.0	98.6893158
515.5	98.76165771
515.0	98.87336731
