939.0	0.0
889.0	0.0
839.0	0.0
789.0	0.0
739.0	0.0
714.0	0.0
713.5	0.0
713.0	0.0
712.5	0.0
712.0	0.0
711.5	0.0
711.0	0.0
710.5	0.000315719
710.0	0.000264694
709.5	0.000374836
709.0	0.000556469
708.5	0.000803395
708.0	0.001083829
707.5	0.001274631
707.0	0.001729381
706.5	0.002359222
706.0	0.002797871
705.5	0.00338161
705.0	0.004325732
704.5	0.005615145
704.0	0.007090445
703.5	0.009166162
703.0	0.012187535
702.5	0.016582888
702.0	0.022800935
701.5	0.032102495
701.0	0.045800596
700.5	0.068475798
700.0	0.104009405
699.5	0.166119352
699.0	0.276423663
698.5	0.487795323
698.0	0.908896208
697.5	1.817432642
697.0	3.773739815
696.5	8.221642494
696.0	16.72180367
695.5	30.46491241
695.0	48.08320236
694.5	66.37905884
694.0	81.04209137
693.5	90.09706116
693.0	94.22198486
692.5	95.66256714
692.0	96.16769409
691.5	96.55054474
691.0	96.81374359
690.5	96.97856903
690.0	97.22538757
689.5	97.46759796
689.0	97.76979828
688.5	98.12882233
688.0	98.31697083
687.5	98.35627747
687.0	98.20130157
686.5	97.96063232
686.0	97.68685913
685.5	97.57762146
685.0	97.55719757
684.5	97.79424286
684.0	98.0300827
683.5	98.25649261
683.0	98.49591064
682.5	98.55993652
682.0	98.43681335
681.5	98.17486572
681.0	97.88111877
680.5	97.6367569
680.0	97.46479034
679.5	97.45877075
679.0	97.60993958
678.5	97.89009094
678.0	98.26958466
677.5	98.4879837
677.0	98.64915466
676.5	98.72111511
676.0	98.68782806
675.5	98.45650482
675.0	98.22609711
674.5	98.19334412
674.0	98.08834839
673.5	98.08070374
673.0	98.22013855
672.5	98.37388611
672.0	98.459198
671.5	98.5708313
671.0	98.62904358
670.5	98.65333557
670.0	98.58105469
669.5	98.50836182
669.0	98.36930847
668.5	98.27348328
668.0	98.24456787
667.5	98.26135254
667.0	98.29386139
666.5	98.45819855
666.0	98.59777832
665.5	98.62757111
665.0	98.7111969
664.5	98.61025238
664.0	98.61360931
663.5	98.52031708
663.0	98.45552063
662.5	98.37757111
662.0	98.32564545
661.5	98.3742218
661.0	98.37232208
660.5	98.41692352
660.0	98.56871033
659.5	98.62375641
659.0	98.72902679
658.5	98.75994873
658.0	98.68302917
657.5	98.65244293
657.0	98.58486938
656.5	98.62393188
656.0	98.62224579
655.5	98.67060089
655.0	98.7190094
654.5	98.76039886
654.0	98.79367065
653.5	98.7971344
653.0	98.69881439
652.5	98.52386475
652.0	98.36233521
651.5	98.11244965
651.0	97.97157288
